"","entrezgene_id","ensembl_gene_id"
"8061",2653,"ENSG00000140905"
"8062",123920,"ENSG00000140931"
"8063",146225,"ENSG00000140932"
"8064",1009,"ENSG00000140937"
"8065",8996,"ENSG00000140939"
"8066",81631,"ENSG00000140941"
"8067",8720,"ENSG00000140943"
"8068",1012,"ENSG00000140945"
"8069",23174,"ENSG00000140948"
"8070",57707,"ENSG00000140950"
"8071",161931,"ENSG00000140955"
"8072",29948,"ENSG00000140961"
"8073",3394,"ENSG00000140968"
"8074",89941,"ENSG00000140983"
"8075",6123,"ENSG00000140986"
"8076",54925,"ENSG00000140987"
"8077",6187,"ENSG00000140988"
"8078",4716,"ENSG00000140990"
"8079",5170,"ENSG00000140992"
"8080",91151,"ENSG00000140993"
"8081",54849,"ENSG00000140995"
"8082",22980,"ENSG00000141002"
"8083",2588,"ENSG00000141012"
"8084",2622,"ENSG00000141013"
"8085",55090,"ENSG00000141026"
"8086",9611,"ENSG00000141027"
"8087",NA,"ENSG00000141028"
"8088",8533,"ENSG00000141030"
"8089",79018,"ENSG00000141034"
"8090",57336,"ENSG00000141040"
"8091",93649,"ENSG00000141052"
"8092",8844,"ENSG00000141068"
"8093",84916,"ENSG00000141076"
"8094",57610,"ENSG00000141084"
"8095",1506,"ENSG00000141086"
"8096",64180,"ENSG00000141096"
"8097",81577,"ENSG00000141098"
"8098",28987,"ENSG00000141101"
"8099",5636,"ENSG00000141127"
"8100",146862,"ENSG00000141161"
"8101",58488,"ENSG00000141179"
"8102",26689,"ENSG00000141194"
"8103",10040,"ENSG00000141198"
"8104",84643,"ENSG00000141200"
"8105",55028,"ENSG00000141219"
"8106",10140,"ENSG00000141232"
"8107",55275,"ENSG00000141252"
"8108",84690,"ENSG00000141255"
"8109",9905,"ENSG00000141258"
"8110",9520,"ENSG00000141279"
"8111",8631,"ENSG00000141293"
"8112",90506,"ENSG00000141294"
"8113",90507,"ENSG00000141295"
"8114",85464,"ENSG00000141298"
"8115",162494,"ENSG00000141314"
"8116",124912,"ENSG00000141316"
"8117",22901,"ENSG00000141337"
"8118",10351,"ENSG00000141338"
"8119",92579,"ENSG00000141349"
"8120",1213,"ENSG00000141367"
"8121",124773,"ENSG00000141371"
"8122",54828,"ENSG00000141376"
"8123",51651,"ENSG00000141378"
"8124",6760,"ENSG00000141380"
"8125",6875,"ENSG00000141384"
"8126",10939,"ENSG00000141385"
"8127",10650,"ENSG00000141391"
"8128",3613,"ENSG00000141401"
"8129",2774,"ENSG00000141404"
"8130",25800,"ENSG00000141424"
"8131",55197,"ENSG00000141425"
"8132",83608,"ENSG00000141428"
"8133",2589,"ENSG00000141429"
"8134",80816,"ENSG00000141431"
"8135",116,"ENSG00000141433"
"8136",4225,"ENSG00000141434"
"8137",147407,"ENSG00000141437"
"8138",64762,"ENSG00000141441"
"8139",114799,"ENSG00000141446"
"8140",114876,"ENSG00000141447"
"8141",2627,"ENSG00000141448"
"8142",80000,"ENSG00000141449"
"8143",29919,"ENSG00000141452"
"8144",27043,"ENSG00000141456"
"8145",4864,"ENSG00000141458"
"8146",6563,"ENSG00000141469"
"8147",409,"ENSG00000141480"
"8148",284111,"ENSG00000141485"
"8149",84225,"ENSG00000141497"
"8150",55135,"ENSG00000141499"
"8151",50488,"ENSG00000141503"
"8152",112483,"ENSG00000141504"
"8153",432,"ENSG00000141505"
"8154",23533,"ENSG00000141506"
"8155",7157,"ENSG00000141510"
"8156",55036,"ENSG00000141519"
"8157",396,"ENSG00000141522"
"8158",11322,"ENSG00000141524"
"8159",9123,"ENSG00000141526"
"8160",79092,"ENSG00000141527"
"8161",94015,"ENSG00000141540"
"8162",10966,"ENSG00000141542"
"8163",9775,"ENSG00000141543"
"8164",1453,"ENSG00000141551"
"8165",51529,"ENSG00000141552"
"8166",6904,"ENSG00000141556"
"8167",79672,"ENSG00000141560"
"8168",26502,"ENSG00000141562"
"8169",57521,"ENSG00000141564"
"8170",3607,"ENSG00000141568"
"8171",201292,"ENSG00000141569"
"8172",57332,"ENSG00000141570"
"8173",6398,"ENSG00000141574"
"8174",114804,"ENSG00000141576"
"8175",22994,"ENSG00000141577"
"8176",79755,"ENSG00000141579"
"8177",56270,"ENSG00000141580"
"8178",8535,"ENSG00000141582"
"8179",494470,"ENSG00000141622"
"8180",54808,"ENSG00000141627"
"8181",5596,"ENSG00000141639"
"8182",55520,"ENSG00000141642"
"8183",4152,"ENSG00000141644"
"8184",4089,"ENSG00000141646"
"8185",8792,"ENSG00000141655"
"8186",54877,"ENSG00000141664"
"8187",201456,"ENSG00000141665"
"8188",147381,"ENSG00000141668"
"8189",5366,"ENSG00000141682"
"8190",10609,"ENSG00000141696"
"8191",115024,"ENSG00000141698"
"8192",162427,"ENSG00000141699"
"8193",2064,"ENSG00000141736"
"8194",2886,"ENSG00000141738"
"8195",84299,"ENSG00000141741"
"8196",5409,"ENSG00000141744"
"8197",390790,"ENSG00000141748"
"8198",342667,"ENSG00000141750"
"8199",3487,"ENSG00000141753"
"8200",60681,"ENSG00000141756"
"8201",10907,"ENSG00000141759"
"8202",773,"ENSG00000141837"
"8203",113230,"ENSG00000141854"
"8204",90378,"ENSG00000141858"
"8205",23476,"ENSG00000141867"
"8206",29985,"ENSG00000141873"
"8207",4782,"ENSG00000141905"
"8208",91978,"ENSG00000141933"
"8209",8612,"ENSG00000141934"
"8210",114026,"ENSG00000141946"
"8211",63977,"ENSG00000141956"
"8212",5211,"ENSG00000141959"
"8213",55527,"ENSG00000141965"
"8214",7409,"ENSG00000141968"
"8215",93343,"ENSG00000141971"
"8216",117286,"ENSG00000141977"
"8217",NA,"ENSG00000141979"
"8218",6455,"ENSG00000141985"
"8219",56931,"ENSG00000141994"
"8220",91039,"ENSG00000142002"
"8221",63946,"ENSG00000142025"
"8222",90324,"ENSG00000142039"
"8223",641649,"ENSG00000142046"
"8224",57677,"ENSG00000142065"
"8225",23410,"ENSG00000142082"
"8226",10410,"ENSG00000142089"
"8227",80162,"ENSG00000142102"
"8228",30811,"ENSG00000142149"
"8229",1291,"ENSG00000142156"
"8230",8389,"ENSG00000142163"
"8231",3454,"ENSG00000142166"
"8232",6647,"ENSG00000142168"
"8233",1292,"ENSG00000142173"
"8234",150094,"ENSG00000142178"
"8235",29947,"ENSG00000142182"
"8236",7226,"ENSG00000142185"
"8237",57410,"ENSG00000142186"
"8238",757,"ENSG00000142188"
"8239",351,"ENSG00000142192"
"8240",9980,"ENSG00000142197"
"8241",9875,"ENSG00000142207"
"8242",207,"ENSG00000142208"
"8243",29949,"ENSG00000142224"
"8244",2014,"ENSG00000142227"
"8245",10055,"ENSG00000142230"
"8246",126147,"ENSG00000142233"
"8247",114783,"ENSG00000142235"
"8248",79760,"ENSG00000142252"
"8249",23624,"ENSG00000142273"
"8250",126374,"ENSG00000142279"
"8251",81794,"ENSG00000142303"
"8252",6531,"ENSG00000142319"
"8253",57140,"ENSG00000142327"
"8254",11132,"ENSG00000142330"
"8255",4542,"ENSG00000142347"
"8256",NA,"ENSG00000142396"
"8257",91662,"ENSG00000142405"
"8258",59283,"ENSG00000142408"
"8259",126208,"ENSG00000142409"
"8260",90580,"ENSG00000142444"
"8261",84467,"ENSG00000142449"
"8262",10498,"ENSG00000142453"
"8263",115704,"ENSG00000142459"
"8264",9032,"ENSG00000142484"
"8265",55244,"ENSG00000142494"
"8266",5694,"ENSG00000142507"
"8267",2854,"ENSG00000142511"
"8268",89790,"ENSG00000142512"
"8269",93650,"ENSG00000142513"
"8270",354,"ENSG00000142515"
"8271",25888,"ENSG00000142528"
"8272",112703,"ENSG00000142530"
"8273",6205,"ENSG00000142534"
"8274",113091,"ENSG00000142538"
"8275",NA,"ENSG00000142539"
"8276",23521,"ENSG00000142541"
"8277",90353,"ENSG00000142544"
"8278",51070,"ENSG00000142546"
"8279",402665,"ENSG00000142549"
"8280",57333,"ENSG00000142552"
"8281",80110,"ENSG00000142556"
"8282",6518,"ENSG00000142583"
"8283",473,"ENSG00000142599"
"8284",79258,"ENSG00000142606"
"8285",85452,"ENSG00000142609"
"8286",63976,"ENSG00000142611"
"8287",63036,"ENSG00000142615"
"8288",51702,"ENSG00000142619"
"8289",114827,"ENSG00000142621"
"8290",29943,"ENSG00000142623"
"8291",1969,"ENSG00000142627"
"8292",128272,"ENSG00000142632"
"8293",79180,"ENSG00000142634"
"8294",5195,"ENSG00000142655"
"8295",5226,"ENSG00000142657"
"8296",127294,"ENSG00000142661"
"8297",83442,"ENSG00000142669"
"8298",10256,"ENSG00000142675"
"8299",6135,"ENSG00000142676"
"8300",58985,"ENSG00000142677"
"8301",51042,"ENSG00000142684"
"8302",127703,"ENSG00000142686"
"8303",79932,"ENSG00000142687"
"8304",55194,"ENSG00000142694"
"8305",84970,"ENSG00000142698"
"8306",63950,"ENSG00000142700"
"8307",10733,"ENSG00000142731"
"8308",9064,"ENSG00000142733"
"8309",8547,"ENSG00000142748"
"8310",54707,"ENSG00000142751"
"8311",84958,"ENSG00000142765"
"8312",23038,"ENSG00000142784"
"8313",10136,"ENSG00000142789"
"8314",84224,"ENSG00000142794"
"8315",3339,"ENSG00000142798"
"8316",23421,"ENSG00000142856"
"8317",26135,"ENSG00000142864"
"8318",8915,"ENSG00000142867"
"8319",3491,"ENSG00000142871"
"8320",5567,"ENSG00000142875"
"8321",10026,"ENSG00000142892"
"8322",64129,"ENSG00000142910"
"8323",113451,"ENSG00000142920"
"8324",6202,"ENSG00000142937"
"8325",11004,"ENSG00000142945"
"8326",5792,"ENSG00000142949"
"8327",266675,"ENSG00000142959"
"8328",148932,"ENSG00000142961"
"8329",1580,"ENSG00000142973"
"8330",199964,"ENSG00000143001"
"8331",63948,"ENSG00000143006"
"8332",8543,"ENSG00000143013"
"8333",284612,"ENSG00000143028"
"8334",343472,"ENSG00000143032"
"8335",22823,"ENSG00000143033"
"8336",126969,"ENSG00000143036"
"8337",3321,"ENSG00000143061"
"8338",90874,"ENSG00000143067"
"8339",55917,"ENSG00000143079"
"8340",85369,"ENSG00000143093"
"8341",3744,"ENSG00000143105"
"8342",5686,"ENSG00000143106"
"8343",163479,"ENSG00000143107"
"8344",128346,"ENSG00000143110"
"8345",963,"ENSG00000143119"
"8346",84432,"ENSG00000143125"
"8347",1952,"ENSG00000143126"
"8348",8515,"ENSG00000143127"
"8349",23432,"ENSG00000143147"
"8350",223,"ENSG00000143149"
"8351",481,"ENSG00000143153"
"8352",261726,"ENSG00000143155"
"8353",29922,"ENSG00000143156"
"8354",57645,"ENSG00000143157"
"8355",25874,"ENSG00000143158"
"8356",8804,"ENSG00000143162"
"8357",55827,"ENSG00000143164"
"8358",10223,"ENSG00000143167"
"8359",6258,"ENSG00000143171"
"8360",9095,"ENSG00000143178"
"8361",7371,"ENSG00000143179"
"8362",54499,"ENSG00000143183"
"8363",6375,"ENSG00000143184"
"8364",6846,"ENSG00000143185"
"8365",5451,"ENSG00000143190"
"8366",84944,"ENSG00000143194"
"8367",387597,"ENSG00000143195"
"8368",1805,"ENSG00000143196"
"8369",4259,"ENSG00000143198"
"8370",55811,"ENSG00000143199"
"8371",64326,"ENSG00000143207"
"8372",81607,"ENSG00000143217"
"8373",51506,"ENSG00000143222"
"8374",5498,"ENSG00000143224"
"8375",2212,"ENSG00000143226"
"8376",83540,"ENSG00000143228"
"8377",8490,"ENSG00000143248"
"8378",6391,"ENSG00000143252"
"8379",5202,"ENSG00000143256"
"8380",9970,"ENSG00000143257"
"8381",27005,"ENSG00000143258"
"8382",2165,"ENSG00000143278"
"8383",5546,"ENSG00000143294"
"8384",83416,"ENSG00000143297"
"8385",51093,"ENSG00000143303"
"8386",79590,"ENSG00000143314"
"8387",93183,"ENSG00000143315"
"8388",844,"ENSG00000143318"
"8389",81875,"ENSG00000143319"
"8390",1382,"ENSG00000143320"
"8391",3068,"ENSG00000143321"
"8392",27,"ENSG00000143322"
"8393",9213,"ENSG00000143324"
"8394",6004,"ENSG00000143333"
"8395",26092,"ENSG00000143337"
"8396",148753,"ENSG00000143340"
"8397",83872,"ENSG00000143341"
"8398",23179,"ENSG00000143344"
"8399",127018,"ENSG00000143353"
"8400",56956,"ENSG00000143355"
"8401",58497,"ENSG00000143363"
"8402",6097,"ENSG00000143365"
"8403",7286,"ENSG00000143367"
"8404",10262,"ENSG00000143368"
"8405",1893,"ENSG00000143369"
"8406",57592,"ENSG00000143373"
"8407",80222,"ENSG00000143374"
"8408",57530,"ENSG00000143375"
"8409",81609,"ENSG00000143376"
"8410",9869,"ENSG00000143379"
"8411",54507,"ENSG00000143382"
"8412",4170,"ENSG00000143384"
"8413",574406,"ENSG00000143384"
"8414",1513,"ENSG00000143387"
"8415",5993,"ENSG00000143390"
"8416",5298,"ENSG00000143393"
"8417",8394,"ENSG00000143398"
"8418",81611,"ENSG00000143401"
"8419",55793,"ENSG00000143409"
"8420",8416,"ENSG00000143412"
"8421",8991,"ENSG00000143416"
"8422",29956,"ENSG00000143418"
"8423",2029,"ENSG00000143420"
"8424",645166,"ENSG00000143429"
"8425",10500,"ENSG00000143434"
"8426",65005,"ENSG00000143436"
"8427",405,"ENSG00000143437"
"8428",23126,"ENSG00000143442"
"8429",54964,"ENSG00000143443"
"8430",51686,"ENSG00000143450"
"8431",84072,"ENSG00000143452"
"8432",55204,"ENSG00000143457"
"8433",126626,"ENSG00000143458"
"8434",255928,"ENSG00000143469"
"8435",3756,"ENSG00000143473"
"8436",51514,"ENSG00000143476"
"8437",8444,"ENSG00000143479"
"8438",1939,"ENSG00000143486"
"8439",25896,"ENSG00000143493"
"8440",79805,"ENSG00000143494"
"8441",9015,"ENSG00000143498"
"8442",56950,"ENSG00000143499"
"8443",55061,"ENSG00000143502"
"8444",11221,"ENSG00000143507"
"8445",79802,"ENSG00000143512"
"8446",7159,"ENSG00000143514"
"8447",57198,"ENSG00000143515"
"8448",388698,"ENSG00000143520"
"8449",49860,"ENSG00000143536"
"8450",8751,"ENSG00000143537"
"8451",10899,"ENSG00000143543"
"8452",5872,"ENSG00000143545"
"8453",6279,"ENSG00000143546"
"8454",7170,"ENSG00000143549"
"8455",91181,"ENSG00000143552"
"8456",23557,"ENSG00000143553"
"8457",11000,"ENSG00000143554"
"8458",6278,"ENSG00000143556"
"8459",9898,"ENSG00000143569"
"8460",27173,"ENSG00000143570"
"8461",10456,"ENSG00000143575"
"8462",148327,"ENSG00000143578"
"8463",1944,"ENSG00000143590"
"8464",89872,"ENSG00000143595"
"8465",3782,"ENSG00000143603"
"8466",25912,"ENSG00000143612"
"8467",57459,"ENSG00000143614"
"8468",3608,"ENSG00000143621"
"8469",6016,"ENSG00000143622"
"8470",65123,"ENSG00000143624"
"8471",5313,"ENSG00000143627"
"8472",57657,"ENSG00000143630"
"8473",2312,"ENSG00000143631"
"8474",58,"ENSG00000143632"
"8475",128061,"ENSG00000143633"
"8476",2590,"ENSG00000143641"
"8477",79573,"ENSG00000143643"
"8478",51097,"ENSG00000143653"
"8479",1130,"ENSG00000143669"
"8480",84451,"ENSG00000143674"
"8481",9859,"ENSG00000143702"
"8482",645455,"ENSG00000143702"
"8483",52,"ENSG00000143727"
"8484",116841,"ENSG00000143740"
"8485",6726,"ENSG00000143742"
"8486",4931,"ENSG00000143748"
"8487",163859,"ENSG00000143751"
"8488",8560,"ENSG00000143753"
"8489",23219,"ENSG00000143756"
"8490",375,"ENSG00000143761"
"8491",7044,"ENSG00000143768"
"8492",29097,"ENSG00000143771"
"8493",3707,"ENSG00000143772"
"8494",2987,"ENSG00000143774"
"8495",8476,"ENSG00000143776"
"8496",149111,"ENSG00000143786"
"8497",79169,"ENSG00000143793"
"8498",129642,"ENSG00000143797"
"8499",142,"ENSG00000143799"
"8500",5664,"ENSG00000143801"
"8501",29920,"ENSG00000143811"
"8502",3930,"ENSG00000143815"
"8503",7483,"ENSG00000143816"
"8504",2052,"ENSG00000143819"
"8505",5972,"ENSG00000143839"
"8506",9580,"ENSG00000143842"
"8507",55224,"ENSG00000143845"
"8508",8497,"ENSG00000143847"
"8509",22874,"ENSG00000143850"
"8510",5778,"ENSG00000143851"
"8511",127833,"ENSG00000143858"
"8512",127829,"ENSG00000143862"
"8513",130497,"ENSG00000143867"
"8514",151449,"ENSG00000143869"
"8515",10130,"ENSG00000143870"
"8516",388,"ENSG00000143878"
"8517",245973,"ENSG00000143882"
"8518",92906,"ENSG00000143889"
"8519",130589,"ENSG00000143891"
"8520",79823,"ENSG00000143919"
"8521",64241,"ENSG00000143921"
"8522",27436,"ENSG00000143924"
"8523",805,"ENSG00000143933"
"8524",494143,"ENSG00000143942"
"8525",6233,"ENSG00000143947"
"8526",51057,"ENSG00000143951"
"8527",51542,"ENSG00000143952"
"8528",130120,"ENSG00000143954"
"8529",55252,"ENSG00000143970"
"8530",54465,"ENSG00000143971"
"8531",6637,"ENSG00000143977"
"8532",84696,"ENSG00000143994"
"8533",4211,"ENSG00000143995"
"8534",653192,"ENSG00000144010"
"8535",129868,"ENSG00000144015"
"8536",9391,"ENSG00000144021"
"8537",84874,"ENSG00000144026"
"8538",23020,"ENSG00000144028"
"8539",64969,"ENSG00000144029"
"8540",79998,"ENSG00000144031"
"8541",51002,"ENSG00000144034"
"8542",9027,"ENSG00000144035"
"8543",23233,"ENSG00000144036"
"8544",94097,"ENSG00000144040"
"8545",113419,"ENSG00000144043"
"8546",165545,"ENSG00000144045"
"8547",8446,"ENSG00000144048"
"8548",84620,"ENSG00000144057"
"8549",4867,"ENSG00000144061"
"8550",7851,"ENSG00000144063"
"8551",55258,"ENSG00000144115"
"8552",5899,"ENSG00000144118"
"8553",165257,"ENSG00000144119"
"8554",80775,"ENSG00000144120"
"8555",284958,"ENSG00000144130"
"8556",11159,"ENSG00000144134"
"8557",6574,"ENSG00000144136"
"8558",129804,"ENSG00000144152"
"8559",NA,"ENSG00000144158"
"8560",84524,"ENSG00000144161"
"8561",51601,"ENSG00000144182"
"8562",NA,"ENSG00000144188"
"8563",1261,"ENSG00000144191"
"8564",151313,"ENSG00000144199"
"8565",129530,"ENSG00000144214"
"8566",3899,"ENSG00000144218"
"8567",23190,"ENSG00000144224"
"8568",11249,"ENSG00000144227"
"8569",339745,"ENSG00000144228"
"8570",80731,"ENSG00000144229"
"8571",2840,"ENSG00000144230"
"8572",5433,"ENSG00000144231"
"8573",83607,"ENSG00000144233"
"8574",114805,"ENSG00000144278"
"8575",8502,"ENSG00000144283"
"8576",6323,"ENSG00000144285"
"8577",57282,"ENSG00000144290"
"8578",79634,"ENSG00000144306"
"8579",80856,"ENSG00000144320"
"8580",151126,"ENSG00000144331"
"8581",23671,"ENSG00000144339"
"8582",83879,"ENSG00000144354"
"8583",1745,"ENSG00000144355"
"8584",130507,"ENSG00000144357"
"8585",493911,"ENSG00000144362"
"8586",51454,"ENSG00000144366"
"8587",165215,"ENSG00000144369"
"8588",3329,"ENSG00000144381"
"8589",284992,"ENSG00000144395"
"8590",151194,"ENSG00000144401"
"8591",285175,"ENSG00000144406"
"8592",5746,"ENSG00000144407"
"8593",130749,"ENSG00000144410"
"8594",65065,"ENSG00000144426"
"8595",151050,"ENSG00000144445"
"8596",79582,"ENSG00000144451"
"8597",26154,"ENSG00000144452"
"8598",285362,"ENSG00000144455"
"8599",100130207,"ENSG00000144455"
"8600",57624,"ENSG00000144460"
"8601",84236,"ENSG00000144468"
"8602",57007,"ENSG00000144476"
"8603",79054,"ENSG00000144481"
"8604",55502,"ENSG00000144485"
"8605",339768,"ENSG00000144488"
"8606",51281,"ENSG00000144504"
"8607",64708,"ENSG00000144524"
"8608",129563,"ENSG00000144535"
"8609",151835,"ENSG00000144550"
"8610",2177,"ENSG00000144554"
"8611",132001,"ENSG00000144559"
"8612",9686,"ENSG00000144560"
"8613",5868,"ENSG00000144566"
"8614",79137,"ENSG00000144567"
"8615",58190,"ENSG00000144579"
"8616",9125,"ENSG00000144580"
"8617",57574,"ENSG00000144583"
"8618",114790,"ENSG00000144589"
"8619",29926,"ENSG00000144591"
"8620",80852,"ENSG00000144596"
"8621",85403,"ENSG00000144597"
"8622",152330,"ENSG00000144619"
"8623",51143,"ENSG00000144635"
"8624",27303,"ENSG00000144642"
"8625",339896,"ENSG00000144644"
"8626",114884,"ENSG00000144645"
"8627",84892,"ENSG00000144647"
"8628",1238,"ENSG00000144648"
"8629",729085,"ENSG00000144649"
"8630",64651,"ENSG00000144655"
"8631",54977,"ENSG00000144659"
"8632",3680,"ENSG00000144668"
"8633",9389,"ENSG00000144671"
"8634",2803,"ENSG00000144674"
"8635",10217,"ENSG00000144677"
"8636",6769,"ENSG00000144681"
"8637",9922,"ENSG00000144711"
"8638",23066,"ENSG00000144712"
"8639",6161,"ENSG00000144713"
"8640",5793,"ENSG00000144724"
"8641",54756,"ENSG00000144730"
"8642",55164,"ENSG00000144736"
"8643",115286,"ENSG00000144741"
"8644",9039,"ENSG00000144744"
"8645",10550,"ENSG00000144746"
"8646",7110,"ENSG00000144747"
"8647",26018,"ENSG00000144749"
"8648",57408,"ENSG00000144771"
"8649",NA,"ENSG00000144785"
"8650",8994,"ENSG00000144791"
"8651",285349,"ENSG00000144792"
"8652",64332,"ENSG00000144802"
"8653",1295,"ENSG00000144810"
"8654",91775,"ENSG00000144815"
"8655",84873,"ENSG00000144820"
"8656",22989,"ENSG00000144821"
"8657",90102,"ENSG00000144824"
"8658",55347,"ENSG00000144827"
"8659",29114,"ENSG00000144834"
"8660",51365,"ENSG00000144837"
"8661",285282,"ENSG00000144840"
"8662",141,"ENSG00000144843"
"8663",152404,"ENSG00000144847"
"8664",64422,"ENSG00000144848"
"8665",8856,"ENSG00000144852"
"8666",91653,"ENSG00000144857"
"8667",58477,"ENSG00000144867"
"8668",66000,"ENSG00000144868"
"8669",185,"ENSG00000144891"
"8670",116931,"ENSG00000144893"
"8671",83939,"ENSG00000144895"
"8672",10840,"ENSG00000144908"
"8673",114885,"ENSG00000144909"
"8674",7220,"ENSG00000144935"
"8675",57552,"ENSG00000144959"
"8676",83893,"ENSG00000144962"
"8677",653333,"ENSG00000145002"
"8678",4026,"ENSG00000145012"
"8679",93109,"ENSG00000145014"
"8680",9711,"ENSG00000145016"
"8681",275,"ENSG00000145020"
"8682",6988,"ENSG00000145022"
"8683",84276,"ENSG00000145029"
"8684",90226,"ENSG00000145040"
"8685",9730,"ENSG00000145041"
"8686",7873,"ENSG00000145050"
"8687",NA,"ENSG00000145063"
"8688",NA,"ENSG00000145075"
"8689",9515,"ENSG00000145087"
"8690",55840,"ENSG00000145088"
"8691",286676,"ENSG00000145103"
"8692",116211,"ENSG00000145107"
"8693",4585,"ENSG00000145113"
"8694",9353,"ENSG00000145147"
"8695",8893,"ENSG00000145191"
"8696",197,"ENSG00000145192"
"8697",9718,"ENSG00000145194"
"8698",90113,"ENSG00000145198"
"8699",1609,"ENSG00000145214"
"8700",81608,"ENSG00000145216"
"8701",10861,"ENSG00000145217"
